episode,reward,running_reward,max_reward,epsilon,loss,time_since_start
8861,110.0,294.65,580.0,0.1,0.5449005961418152,19426.491775989532
8874,145.0,303.05,745.0,0.1,0.5575007200241089,19460.363513946533
8889,285.0,302.8,745.0,0.1,0.42561155557632446,19494.116204977036
8903,185.0,314.8,920.0,0.1,1.5384917259216309,19527.83094406128
8916,155.0,328.7,920.0,0.1,0.6423845291137695,19559.419662952423
8932,220.0,324.35,920.0,0.1,0.7749001383781433,19591.028534173965
8947,0.0,326.7,920.0,0.1,0.8373744487762451,19622.876909017563
8962,105.0,319.8,920.0,0.1,0.48126932978630066,19654.048148155212
8979,220.0,303.3,920.0,0.1,0.2690444588661194,19685.945153951645
8995,165.0,297.45,920.0,0.1,0.6615922451019287,19717.685481071472
9009,120.0,292.4,805.0,0.1,0.4615941047668457,19749.657130002975
9023,355.0,284.7,590.0,0.1,1.2714295387268066,19781.100275993347
9039,0.0,285.15,660.0,0.1,0.44838768243789673,19812.480605125427
9055,260.0,285.9,660.0,0.1,0.33559346199035645,19844.326701164246
9069,100.0,292.45,670.0,0.1,0.6172873973846436,19875.89747595787
9084,180.0,305.2,695.0,0.1,0.8364647626876831,19907.626343011856
9099,215.0,297.35,695.0,0.1,0.7264673113822937,19939.16130208969
9113,245.0,303.5,800.0,0.1,0.46022480726242065,19971.62587404251
9130,150.0,287.95,800.0,0.1,0.5270178318023682,20003.766735076904
9145,210.0,283.05,800.0,0.1,0.541496992111206,20035.45762014389
9161,105.0,277.5,800.0,0.1,0.6422239542007446,20067.07808494568
9176,50.0,266.75,800.0,0.1,0.37003079056739807,20098.777702093124
9192,155.0,266.95,800.0,0.1,0.446161687374115,20130.56361103058
9206,210.0,266.05,640.0,0.1,1.4080781936645508,20163.298521995544
9221,55.0,269.45,640.0,0.1,1.0802966356277466,20194.40932202339
9235,285.0,273.8,685.0,0.1,0.5017746686935425,20226.22376513481
9251,540.0,270.4,685.0,0.1,0.31186965107917786,20258.202013015747
9267,0.0,285.9,685.0,0.1,0.5214333534240723,20290.400482177734
9281,175.0,288.75,890.0,0.1,1.1778125762939453,20321.913540124893
9294,410.0,288.55,890.0,0.1,0.4981464445590973,20353.922181129456
9308,110.0,293.9,890.0,0.1,0.7026321887969971,20386.495234012604
9322,5.0,301.15,890.0,0.1,0.31192243099212646,20418.625091075897
9335,265.0,306.35,890.0,0.1,0.5231003761291504,20450.431720018387
9350,130.0,314.6,890.0,0.1,0.49704763293266296,20482.543852090836
9367,245.0,299.6,890.0,0.1,0.44542139768600464,20514.64943599701
9383,15.0,293.4,680.0,0.1,0.653473973274231,20547.09686398506
9396,240.0,296.0,680.0,0.1,1.8720442056655884,20578.586177110672
9410,255.0,295.4,610.0,0.1,0.6129447221755981,20610.959220170975
9425,215.0,291.2,610.0,0.1,0.5874769687652588,20642.85880112648
9438,340.0,289.5,595.0,0.1,0.5374135971069336,20675.119569063187
9454,485.0,286.1,595.0,0.1,0.7419925332069397,20707.427698135376
9469,285.0,309.45,810.0,0.1,1.829824686050415,20739.307789087296
9484,5.0,311.1,810.0,0.1,0.6826282143592834,20771.203559160233
9498,215.0,301.75,810.0,0.1,2.9932377338409424,20803.35810303688
9511,50.0,312.9,810.0,0.1,0.5872053503990173,20836.129332065582
9525,230.0,318.8,810.0,0.1,0.5209678411483765,20868.066481113434
9539,155.0,324.35,810.0,0.1,0.44957399368286133,20900.34802007675
9556,30.0,312.1,775.0,0.1,0.7959604263305664,20932.75269317627
9571,120.0,297.65,775.0,0.1,0.9748778343200684,20965.356420993805
9585,180.0,298.5,775.0,0.1,0.30325233936309814,20997.66694498062
9598,90.0,310.65,1035.0,0.1,0.4245865046977997,21029.950134038925
9613,260.0,293.8,1035.0,0.1,0.33211642503738403,21062.41029906273
9626,395.0,293.0,1035.0,0.1,0.6788003444671631,21094.81311106682
9642,240.0,282.9,1035.0,0.1,0.5920183062553406,21127.639348983765
9658,0.0,297.3,1035.0,0.1,1.636296272277832,21159.663213968277
9672,30.0,299.95,1035.0,0.1,1.1692945957183838,21191.62932395935
9686,15.0,296.65,1035.0,0.1,0.3304029405117035,21224.080005168915
9700,235.0,285.7,780.0,0.1,0.2832082211971283,21256.574021100998
9717,50.0,282.5,780.0,0.1,0.9985291957855225,21289.59625196457
9734,155.0,274.2,780.0,0.1,0.8196946978569031,21321.758696079254
9749,470.0,263.05,585.0,0.1,0.24533215165138245,21354.36853504181
9765,425.0,258.55,590.0,0.1,0.3847571611404419,21386.874549150467
9780,155.0,272.5,790.0,0.1,0.44625622034072876,21419.386562108994
9794,80.0,277.25,790.0,0.1,0.950935959815979,21451.53955101967
9809,135.0,282.2,790.0,0.1,1.2970592975616455,21484.599904060364
9823,165.0,286.0,790.0,0.1,1.5691509246826172,21517.04991197586
9838,240.0,285.9,790.0,0.1,1.7661716938018799,21549.991064071655
9853,155.0,291.15,790.0,0.1,0.3498736619949341,21582.43034005165
9868,210.0,302.3,790.0,0.1,0.8371001482009888,21615.14843606949
9881,90.0,292.45,695.0,0.1,0.8892794847488403,21647.671439170837
9894,75.0,298.8,790.0,0.1,0.6849135756492615,21680.277354002
9908,90.0,291.35,790.0,0.1,0.485862672328949,21713.227185964584
9921,185.0,301.35,790.0,0.1,2.7523727416992188,21744.76029109955
9935,520.0,304.9,790.0,0.1,1.5539510250091553,21776.161981105804
9947,120.0,322.0,800.0,0.1,0.39745858311653137,21807.946182966232
9963,210.0,310.85,800.0,0.1,0.6655563712120056,21839.520982027054
9978,185.0,308.75,800.0,0.1,0.6365844011306763,21871.41943502426
9990,250.0,304.65,800.0,0.1,0.2859727740287781,21902.442773103714
10004,55.0,307.2,800.0,0.1,0.5871996879577637,21934.954250097275
10020,215.0,295.45,800.0,0.1,0.879398763179779,21966.88122701645
10033,105.0,299.2,800.0,0.1,0.2830961346626282,21998.507671117783
10047,210.0,277.8,545.0,0.1,0.6264318823814392,22030.093909025192
10062,210.0,279.3,550.0,0.1,1.0048398971557617,22062.168666124344
10077,5.0,279.5,570.0,0.1,0.6371599435806274,22093.914419174194
10091,0.0,280.35,670.0,0.1,1.4974141120910645,22125.804929971695
10106,135.0,280.4,670.0,0.1,1.2996259927749634,22157.747099161148
10117,315.0,295.6,895.0,0.1,0.8310626149177551,22189.732243061066
10131,235.0,298.55,895.0,0.1,2.161740303039551,22221.64697408676
10145,30.0,304.55,895.0,0.1,0.8101714849472046,22253.921543121338
10158,15.0,312.5,895.0,0.1,0.43154704570770264,22285.52402305603
10174,110.0,306.45,895.0,0.1,0.7057441473007202,22317.211229085922
10188,210.0,302.55,895.0,0.1,0.4883096218109131,22349.40731215477
10203,60.0,297.1,895.0,0.1,1.5620355606079102,22381.90142416954
10219,5.0,276.55,780.0,0.1,0.4797438085079193,22414.16076016426
10236,0.0,261.0,780.0,0.1,0.28661030530929565,22446.003962039948
10251,205.0,246.8,780.0,0.1,0.5870402455329895,22478.19859814644
10265,115.0,253.8,780.0,0.1,0.42309805750846863,22510.42378616333
10280,225.0,256.95,780.0,0.1,0.29178059101104736,22542.423611164093
10294,145.0,254.45,780.0,0.1,0.7630411386489868,22574.054996967316
10308,185.0,261.8,720.0,0.1,1.3172180652618408,22606.646233081818
10324,270.0,259.7,720.0,0.1,0.4513661563396454,22639.295824050903
10339,355.0,267.65,720.0,0.1,0.523367702960968,22671.669459104538
10354,105.0,277.55,720.0,0.1,0.7974311709403992,22703.398024082184
10369,5.0,276.2,655.0,0.1,0.6383748054504395,22735.448380947113
10382,140.0,285.9,670.0,0.1,0.5899217128753662,22767.48930501938
10396,260.0,291.05,670.0,0.1,1.3758153915405273,22799.658352136612
10410,155.0,286.4,670.0,0.1,2.9109508991241455,22832.107754945755
10424,105.0,293.6,670.0,0.1,0.7929387092590332,22864.152960062027
10437,235.0,301.9,670.0,0.1,4.5267157554626465,22896.247913122177
10450,125.0,307.4,905.0,0.1,2.0851311683654785,22928.72487807274
10465,0.0,305.35,905.0,0.1,2.6837592124938965,22960.834871053696
10479,185.0,305.95,905.0,0.1,0.8175070285797119,22992.996806144714
10494,235.0,297.3,905.0,0.1,0.8044893741607666,23024.908792972565
10507,535.0,298.7,905.0,0.1,0.2802390158176422,23057.430492162704
10521,215.0,302.3,905.0,0.1,0.7337789535522461,23089.115326166153
10536,50.0,297.1,905.0,0.1,0.5789259672164917,23120.57487511635
10548,215.0,301.6,790.0,0.1,1.0684356689453125,23151.56308913231
10562,255.0,302.45,790.0,0.1,0.4594482183456421,23183.3499250412
10576,0.0,301.6,790.0,0.1,0.6972063779830933,23214.610200166702
10588,140.0,310.5,790.0,0.1,0.3056720793247223,23245.877942085266
10601,455.0,314.35,790.0,0.1,0.5776450634002686,23277.503329992294
10615,215.0,309.25,790.0,0.1,1.543799638748169,23309.52077817917
10629,290.0,309.7,780.0,0.1,2.701089382171631,23341.2382311821
10645,105.0,301.55,780.0,0.1,0.4509551227092743,23373.144454956055
10659,255.0,303.65,780.0,0.1,1.2971432209014893,23404.661664009094
10675,440.0,298.25,780.0,0.1,0.3779423236846924,23436.421955108643
10690,180.0,290.3,660.0,0.1,0.4775210916996002,23468.53535604477
10702,120.0,290.35,700.0,0.1,0.8909801840782166,23500.561915159225
10718,0.0,288.05,700.0,0.1,2.3866279125213623,23532.627585172653
10734,15.0,291.35,700.0,0.1,1.2498841285705566,23564.652490139008
10749,155.0,291.55,700.0,0.1,0.5470585227012634,23596.69277405739
10764,155.0,298.15,700.0,0.1,6.161866188049316,23628.4926071167
10777,120.0,303.55,700.0,0.1,3.42899227142334,23660.52901005745
10792,215.0,297.15,700.0,0.1,1.5179505348205566,23692.150964975357
10806,105.0,295.1,660.0,0.1,0.3410361409187317,23724.69888806343
10821,105.0,288.3,660.0,0.1,1.1915018558502197,23756.868442058563
10835,235.0,296.45,660.0,0.1,0.13534492254257202,23788.90682697296
10849,155.0,302.35,660.0,0.1,0.7398104071617126,23820.461637973785
10861,90.0,308.55,790.0,0.1,1.2925047874450684,23852.29956316948
10876,285.0,298.1,790.0,0.1,1.1002707481384277,23884.62120604515
10892,105.0,296.6,790.0,0.1,0.787623941898346,23917.03961610794
10906,140.0,293.3,790.0,0.1,0.40144994854927063,23949.40000295639
10922,120.0,285.35,790.0,0.1,2.4503540992736816,23981.71384716034
10935,210.0,289.85,790.0,0.1,0.45232129096984863,24014.09075498581
10950,0.0,285.05,790.0,0.1,1.320844292640686,24046.90051817894
10966,195.0,274.0,660.0,0.1,0.6163813471794128,24079.095689058304
10980,240.0,278.0,660.0,0.1,0.9946321845054626,24111.25058698654
10993,105.0,292.9,660.0,0.1,1.1983944177627563,24143.24786400795
11006,75.0,305.5,785.0,0.1,1.0819971561431885,24176.01434803009
11023,120.0,309.7,785.0,0.1,1.6555562019348145,24208.266752958298
11036,210.0,303.25,785.0,0.1,0.39306557178497314,24240.546179056168
11052,30.0,303.9,785.0,0.1,3.232640027999878,24272.78903913498
11067,165.0,310.3,785.0,0.1,1.0759479999542236,24305.53292608261
11081,410.0,313.95,785.0,0.1,0.6534039974212646,24337.94112801552
11097,0.0,298.0,755.0,0.1,1.9570847749710083,24370.308262109756
11111,0.0,302.8,755.0,0.1,2.89581298828125,24403.110747098923
11128,5.0,292.4,755.0,0.1,0.4436265230178833,24435.826305150986
11140,225.0,298.4,755.0,0.1,2.0228867530822754,24467.73710012436
11157,105.0,295.5,755.0,0.1,0.5302406549453735,24500.50816512108
11173,255.0,285.35,755.0,0.1,0.5823216438293457,24532.419418096542
11187,180.0,279.05,685.0,0.1,0.582496166229248,24564.469851970673
11201,260.0,279.7,685.0,0.1,0.5354043841362,24597.226114034653
11215,170.0,274.75,685.0,0.1,0.6648843288421631,24630.060436964035
11229,0.0,284.25,615.0,0.1,1.6551330089569092,24662.00647711754
11242,225.0,285.4,790.0,0.1,0.6012641191482544,24694.621646165848
11255,5.0,299.65,790.0,0.1,0.5280113220214844,24727.375559091568
11269,120.0,312.4,790.0,0.1,0.38585835695266724,24760.188779115677
11282,210.0,322.7,790.0,0.1,0.7084465026855469,24792.314330101013
11297,15.0,327.8,790.0,0.1,0.6557736396789551,24824.89701604843
11309,105.0,333.3,790.0,0.1,1.7215392589569092,24857.499261140823
11323,95.0,331.0,790.0,0.1,0.6844425201416016,24890.630575180054
11336,545.0,333.5,790.0,0.1,12.94193172454834,24923.40191602707
11349,580.0,327.45,785.0,0.1,0.9371220469474792,24956.105412006378
11364,45.0,327.95,785.0,0.1,1.622606635093689,24988.66743707657
11379,180.0,317.4,785.0,0.1,1.841034173965454,25021.74777317047
11394,170.0,310.4,810.0,0.1,0.7204554080963135,25054.813044071198
11407,390.0,305.6,810.0,0.1,0.5724679231643677,25088.35062098503
11422,180.0,312.85,810.0,0.1,0.557097852230072,25119.975078105927
11438,80.0,300.0,810.0,0.1,0.7360597848892212,25151.55186200142
11453,90.0,288.55,810.0,0.1,1.6996922492980957,25183.104060173035
11466,650.0,296.45,845.0,0.1,0.9792402982711792,25215.062873125076
11480,15.0,308.9,845.0,0.1,0.2912178039550781,25246.298175096512
11496,170.0,299.3,845.0,0.1,0.7161622643470764,25277.472733974457
11510,105.0,297.55,845.0,0.1,0.7789671421051025,25309.393673181534
11523,270.0,298.9,845.0,0.1,0.8266180753707886,25341.096373081207
11537,105.0,314.9,940.0,0.1,0.6550191640853882,25372.700145959854
11550,230.0,317.35,940.0,0.1,0.270950585603714,25403.865822076797
11564,210.0,317.15,940.0,0.1,1.5939958095550537,25435.68187904358
11579,135.0,310.25,940.0,0.1,0.8683484196662903,25467.31224012375
11591,75.0,317.55,940.0,0.1,0.519180178642273,25498.960448026657
11603,100.0,339.9,940.0,0.1,1.1181559562683105,25530.458790063858
11617,95.0,336.85,940.0,0.1,1.0879461765289307,25562.441665172577
11631,110.0,328.0,750.0,0.1,1.3857111930847168,25594.37652206421
11646,305.0,325.7,725.0,0.1,0.720443844795227,25626.363772153854
11661,160.0,325.95,725.0,0.1,1.5576870441436768,25657.92380309105
11674,210.0,330.7,725.0,0.1,0.2078961879014969,25689.68041396141
11687,325.0,320.6,725.0,0.1,1.221789836883545,25721.574448108673
11702,50.0,305.75,685.0,0.1,0.8691341876983643,25754.499288082123
11714,0.0,312.5,755.0,0.1,0.7036282420158386,25786.47081708908
11728,65.0,307.75,755.0,0.1,2.8097660541534424,25818.364910125732
11743,240.0,313.6,755.0,0.1,0.7540448904037476,25850.583206176758
11758,255.0,309.9,755.0,0.1,0.5061460137367249,25882.87577700615
11774,120.0,302.15,755.0,0.1,0.7618606090545654,25914.83297610283
11789,5.0,303.75,755.0,0.1,1.1266711950302124,25947.008088111877
11804,155.0,292.45,705.0,0.1,0.5043158531188965,25979.34643816948
11820,135.0,286.6,705.0,0.1,0.9039826393127441,26011.931560993195
11834,190.0,286.6,705.0,0.1,1.2669405937194824,26044.01492214203
11847,120.0,294.35,705.0,0.1,1.6599218845367432,26076.0668489933
11860,220.0,302.8,705.0,0.1,0.5243990421295166,26107.94331908226
11875,105.0,301.45,705.0,0.1,0.7110745906829834,26140.361035108566
11888,110.0,311.65,800.0,0.1,0.9427334666252136,26172.464125156403
11902,180.0,320.75,805.0,0.1,1.5208992958068848,26204.66906094551
11917,135.0,324.85,805.0,0.1,0.3658510148525238,26236.752516031265
11930,250.0,330.35,805.0,0.1,0.6169866323471069,26268.86264204979
11944,245.0,321.45,805.0,0.1,0.8254987001419067,26301.250138044357
11958,170.0,319.6,805.0,0.1,0.5612818002700806,26333.44859814644
11975,50.0,320.2,805.0,0.1,0.3712884485721588,26365.571642160416
11988,0.0,313.65,805.0,0.1,0.7816007137298584,26397.62004494667
12000,105.0,322.55,840.0,0.1,0.558809220790863,26430.222365140915
12012,360.0,337.35,840.0,0.1,1.9196034669876099,26462.930822134018
12027,340.0,330.05,840.0,0.1,0.38936424255371094,26495.31668996811
12042,75.0,335.65,840.0,0.1,0.6548388600349426,26527.48516702652
12056,460.0,333.75,840.0,0.1,0.7391754388809204,26560.360596179962
12070,135.0,342.5,840.0,0.1,1.3693890571594238,26593.16412115097
12085,15.0,330.6,840.0,0.1,1.2760107517242432,26625.540699005127
12099,75.0,321.35,785.0,0.1,0.5456392765045166,26657.977122068405
12112,315.0,315.85,750.0,0.1,0.61722731590271,26690.845818042755
12126,290.0,321.65,750.0,0.1,0.394376665353775,26723.309147119522
12140,180.0,321.7,750.0,0.1,0.9493632316589355,26756.271630048752
12155,415.0,310.55,750.0,0.1,0.38626617193222046,26788.634125947952
12168,330.0,318.15,750.0,0.1,1.1313567161560059,26820.916370153427
12182,410.0,321.7,750.0,0.1,2.059145450592041,26853.680103063583
12196,180.0,326.85,800.0,0.1,0.704964280128479,26886.448495149612
12209,250.0,316.1,800.0,0.1,0.5214524865150452,26919.011881113052
12224,200.0,315.15,800.0,0.1,0.49215275049209595,26951.278479099274
12238,0.0,310.35,800.0,0.1,1.2448803186416626,26984.01568198204
12250,245.0,315.15,800.0,0.1,1.7681940793991089,27017.06856417656
12262,100.0,322.35,800.0,0.1,1.3216544389724731,27049.478681087494
12276,210.0,310.35,800.0,0.1,0.7285604476928711,27082.062072992325
12290,210.0,310.7,645.0,0.1,0.491740345954895,27114.49232006073
12308,120.0,287.9,645.0,0.1,1.9851616621017456,27148.05353307724
12322,105.0,292.0,730.0,0.1,0.6267293691635132,27180.622421979904
12335,5.0,298.6,730.0,0.1,2.030733585357666,27213.018000125885
12349,80.0,295.7,730.0,0.1,0.7395689487457275,27245.39099907875
12362,55.0,289.15,730.0,0.1,0.7635865211486816,27278.361608982086
12373,605.0,298.0,930.0,0.1,0.8366076350212097,27310.886958122253
12388,5.0,303.6,930.0,0.1,0.7503505349159241,27343.291077136993
12401,0.0,318.55,930.0,0.1,1.326465129852295,27376.49547314644
12415,0.0,323.55,930.0,0.1,2.2559452056884766,27408.232273101807
12428,190.0,323.55,930.0,0.1,0.34370213747024536,27439.66889500618
12446,15.0,316.35,930.0,0.1,0.522570013999939,27471.143468141556
12461,470.0,313.65,930.0,0.1,0.5586618185043335,27502.306903123856
12475,150.0,301.3,710.0,0.1,1.0191586017608643,27533.36566901207
12490,40.0,301.7,710.0,0.1,1.7297441959381104,27564.80947613716
12505,120.0,296.0,710.0,0.1,0.4869142770767212,27596.941662073135
12520,75.0,294.9,710.0,0.1,1.2964297533035278,27628.796864032745
12535,345.0,290.6,730.0,0.1,0.5107811689376831,27660.611754179
12552,60.0,290.75,730.0,0.1,3.7817447185516357,27692.62113904953
12564,265.0,301.8,810.0,0.1,0.34091299772262573,27724.768963098526
12576,580.0,310.55,810.0,0.1,0.7893578410148621,27756.396264076233
12588,560.0,314.25,810.0,0.1,3.0405287742614746,27788.207077026367
12603,305.0,324.15,810.0,0.1,0.3425193428993225,27820.3265709877
12617,155.0,325.4,810.0,0.1,0.6818840503692627,27852.907704114914
12629,210.0,330.35,810.0,0.1,0.7340837121009827,27884.819553136826
12643,500.0,336.75,810.0,0.1,0.32617008686065674,27916.802673101425
12658,125.0,346.75,810.0,0.1,0.4978105127811432,27948.629997968674
12671,280.0,335.65,670.0,0.1,1.2914140224456787,27980.89795398712
12686,0.0,330.5,725.0,0.1,0.9014756679534912,28013.055443048477
12700,90.0,331.6,725.0,0.1,0.9793840646743774,28045.01865506172
12714,365.0,337.5,725.0,0.1,0.6284375190734863,28077.43367600441
12730,50.0,328.5,815.0,0.1,3.531602144241333,28109.693290948868
12746,235.0,316.1,815.0,0.1,0.6919329166412354,28142.080923080444
12762,335.0,297.6,815.0,0.1,0.4634508490562439,28174.15586400032
12778,15.0,306.0,815.0,0.1,0.6699792742729187,28206.18832206726
12792,230.0,302.25,815.0,0.1,0.7247737646102905,28238.089647054672
12806,225.0,300.1,815.0,0.1,1.0933634042739868,28271.564450979233
12820,105.0,297.6,735.0,0.1,0.9565573930740356,28303.768171072006
12834,260.0,303.55,735.0,0.1,0.8211438655853271,28336.456859111786
12847,15.0,321.75,750.0,0.1,3.13716721534729,28368.66212296486
12860,180.0,332.1,750.0,0.1,1.2079652547836304,28401.387151002884
12872,465.0,332.25,750.0,0.1,4.4945759773254395,28433.786333084106
12887,0.0,339.6,750.0,0.1,0.3017263412475586,28466.196890115738
12901,200.0,340.35,755.0,0.1,0.5235292911529541,28498.921502113342
12914,215.0,348.4,755.0,0.1,0.22517924010753632,28531.34318304062
12929,65.0,350.65,755.0,0.1,1.0003890991210938,28563.831576108932
12944,165.0,336.25,825.0,0.1,0.4506687521934509,28596.156653165817
12958,195.0,331.1,825.0,0.1,0.3584333062171936,28627.973164081573
12970,225.0,335.4,825.0,0.1,0.9205827713012695,28660.659790992737
12983,150.0,336.85,825.0,0.1,0.7755919694900513,28692.87450814247
13000,5.0,322.3,825.0,0.1,0.3236530125141144,28725.251561164856
13014,240.0,303.55,825.0,0.1,1.1088097095489502,28758.56921315193
13026,330.0,307.25,825.0,0.1,0.25809988379478455,28791.16275215149
13039,210.0,320.15,825.0,0.1,0.6770095825195312,28824.044953107834
13052,0.0,324.3,670.0,0.1,0.6218478679656982,28857.076949119568
13066,155.0,322.35,620.0,0.1,0.884057343006134,28889.241559028625
13079,255.0,319.9,620.0,0.1,0.8083961606025696,28921.88405394554
13092,235.0,323.95,620.0,0.1,0.7754347324371338,28954.248986005783
13106,200.0,339.65,620.0,0.1,6.877171993255615,28987.430134058
13120,0.0,347.8,775.0,0.1,1.5719709396362305,29020.143814086914
13135,225.0,337.35,775.0,0.1,1.0464146137237549,29053.274559020996
13151,15.0,334.95,775.0,0.1,0.3795183300971985,29085.772945165634
13166,180.0,332.85,775.0,0.1,0.7196107506752014,29118.87290406227
13182,0.0,325.35,775.0,0.1,0.5239601135253906,29151.694838047028
13194,565.0,330.55,775.0,0.1,1.755810022354126,29184.08145594597
13210,75.0,325.2,775.0,0.1,0.549130916595459,29216.90078306198
13223,105.0,327.35,740.0,0.1,0.5253108143806458,29249.81142616272
13238,125.0,337.15,740.0,0.1,0.6243901252746582,29282.583539009094
13253,5.0,336.45,740.0,0.1,0.2908071279525757,29315.48551917076
13268,0.0,342.1,740.0,0.1,0.9189883470535278,29348.015747070312
13281,165.0,356.7,740.0,0.1,1.4101964235305786,29380.862638950348
13296,0.0,338.4,700.0,0.1,0.9152518510818481,29413.727327108383
13313,135.0,338.4,700.0,0.1,1.3864762783050537,29447.314779996872
13328,230.0,329.5,680.0,0.1,0.8793279528617859,29479.89077115059
13344,115.0,320.0,680.0,0.1,0.6991896033287048,29512.88687801361
13360,35.0,307.1,680.0,0.1,0.5749971270561218,29546.050863981247
13376,135.0,297.5,650.0,0.1,0.9017486572265625,29579.320686101913
13387,275.0,301.4,655.0,0.1,0.41118741035461426,29611.621721982956
13400,335.0,315.9,680.0,0.1,0.9289392828941345,29644.542787075043
13415,185.0,319.75,680.0,0.1,0.9115053415298462,29676.954997062683
13430,75.0,334.75,680.0,0.1,0.5477371215820312,29709.149446964264
13444,210.0,329.1,680.0,0.1,0.8686086535453796,29740.569748163223
13458,395.0,339.25,680.0,0.1,0.6373907923698425,29772.21740102768
13473,315.0,349.2,680.0,0.1,0.6046664118766785,29803.744199037552
13487,195.0,346.0,820.0,0.1,0.5992996692657471,29835.53727197647
13501,240.0,336.0,820.0,0.1,1.7715039253234863,29867.262263059616
13517,0.0,325.65,820.0,0.1,1.3245453834533691,29899.337989091873
13532,0.0,318.45,820.0,0.1,2.4530386924743652,29931.061930179596
13545,575.0,321.8,820.0,0.1,1.3415101766586304,29963.510807037354
13562,300.0,313.7,820.0,0.1,0.8627946376800537,29995.8615629673
13579,135.0,310.95,820.0,0.1,0.7867822647094727,30027.955619096756
13594,230.0,303.3,635.0,0.1,0.9259970188140869,30059.705543994904
13610,135.0,306.0,635.0,0.1,0.6016006469726562,30092.50856900215
13625,185.0,309.7,635.0,0.1,0.7685783505439758,30124.57191514969
13639,335.0,305.7,685.0,0.1,0.9861747622489929,30156.54252910614
13654,230.0,310.7,685.0,0.1,1.0045229196548462,30188.371963977814
13668,375.0,315.8,685.0,0.1,1.3826732635498047,30220.578680038452
13682,245.0,312.85,685.0,0.1,0.6158380508422852,30252.847068071365
13698,175.0,314.5,685.0,0.1,2.0581376552581787,30285.32509613037
13714,155.0,314.25,820.0,0.1,1.6639394760131836,30317.73668408394
13728,105.0,322.15,820.0,0.1,3.623291015625,30349.716717004776
13746,0.0,313.7,820.0,0.1,1.5151549577713013,30382.36700296402
13763,120.0,309.55,820.0,0.1,0.7900261282920837,30414.88621211052
13780,0.0,299.5,820.0,0.1,1.754933476448059,30446.766245126724
13795,60.0,298.05,820.0,0.1,0.7903141975402832,30478.684998989105
13808,575.0,306.35,640.0,0.1,0.9210582375526428,30511.22843503952
13824,485.0,297.75,595.0,0.1,1.142565131187439,30543.47868514061
13839,0.0,307.75,830.0,0.1,0.9964281320571899,30575.622586011887
13853,180.0,315.3,830.0,0.1,1.807267665863037,30607.914422035217
13867,195.0,331.9,830.0,0.1,0.5364554524421692,30640.370777130127
13883,350.0,331.35,830.0,0.1,0.6620917320251465,30672.232851982117
13897,260.0,342.0,830.0,0.1,2.6095995903015137,30704.541453123093
13913,210.0,333.45,830.0,0.1,0.5353206396102905,30737.126046180725
13928,15.0,336.15,830.0,0.1,0.6489812135696411,30769.35675215721
13943,110.0,331.75,775.0,0.1,1.9830031394958496,30801.758728027344
13957,240.0,335.4,785.0,0.1,0.5611096620559692,30834.400024175644
13971,0.0,335.6,785.0,0.1,5.424839973449707,30866.839056015015
13987,95.0,322.7,785.0,0.1,0.5499119758605957,30899.3294570446
14000,435.0,323.0,785.0,0.1,1.1450634002685547,30931.562306165695
14015,50.0,333.35,785.0,0.1,0.91487056016922,30964.562916994095
14030,190.0,328.35,785.0,0.1,0.5746167898178101,30997.10500907898
14043,135.0,333.85,785.0,0.1,1.6686840057373047,31029.4094350338
14057,30.0,337.5,775.0,0.1,0.493245005607605,31061.799658060074
14072,245.0,342.3,805.0,0.1,0.5159766674041748,31094.635337114334
14085,535.0,349.6,805.0,0.1,1.7519866228103638,31127.361701011658
14098,15.0,360.1,805.0,0.1,0.6169676780700684,31159.886253118515
14112,320.0,359.05,805.0,0.1,0.7345384359359741,31192.822641134262
14125,365.0,366.2,805.0,0.1,1.1877588033676147,31225.848229169846
14140,305.0,358.35,805.0,0.1,0.6298142075538635,31258.71680212021
14155,155.0,351.85,805.0,0.1,1.0824285745620728,31291.583328962326
14172,5.0,341.3,750.0,0.1,0.7920072674751282,31324.24424099922
14186,345.0,333.7,750.0,0.1,0.854722261428833,31357.205911159515
14202,50.0,320.3,750.0,0.1,0.6986162662506104,31390.590660095215
14218,210.0,302.75,750.0,0.1,2.2821712493896484,31423.623553037643
14232,30.0,320.8,750.0,0.1,0.8904857635498047,31456.161635160446
14245,395.0,326.25,875.0,0.1,0.48549187183380127,31489.127112150192
14263,5.0,326.45,875.0,0.1,1.043213129043579,31522.179792165756
14279,0.0,329.6,875.0,0.1,1.2958908081054688,31555.226919174194
14293,255.0,338.9,875.0,0.1,1.307260274887085,31587.720057964325
14307,270.0,347.8,875.0,0.1,0.8764532208442688,31620.991832971573
14323,80.0,333.8,875.0,0.1,0.6621862053871155,31652.629722118378
14336,515.0,328.2,875.0,0.1,0.4539259970188141,31684.240097999573
14352,120.0,317.5,740.0,0.1,0.6831542253494263,31715.419403076172
14367,85.0,323.5,740.0,0.1,1.215448260307312,31746.8263361454
14380,0.0,332.65,890.0,0.1,0.5132443904876709,31777.845481157303
14394,105.0,326.75,890.0,0.1,0.8038618564605713,31809.708655118942
14408,295.0,323.7,890.0,0.1,1.6934611797332764,31842.19439816475
14422,195.0,329.6,890.0,0.1,0.6007336378097534,31874.18438601494
14435,220.0,336.05,890.0,0.1,1.237399697303772,31906.028031110764
14450,105.0,326.9,890.0,0.1,1.582263708114624,31938.297768115997
